init_domain,#TotalPALs,(#)InitPALsIncorrect,(#)PAsDropped,(#)PALsDropped_noObs,(#)FinalAvgPALsIncorrect,#TotalActions,(#)InitActionsIncorrect,(#)ActionsObserved,(#)CompleteActionsDropped,(#)FinalActionsIncorrect,InitAccuracy,FinalAccuracy,#UniqueQueriesAIA,Final#UniqueQueries,#ValidModels
domain_9_0,52,"(9) {('unstack', 'clear|1', <Location.PRECOND: 1>), ('stack', 'ontable|0', <Location.PRECOND: 1>), ('unstack', 'on|0|1', <Location.PRECOND: 1>), ('unstack', 'clear|1', <Location.EFFECTS: 2>), ('unstack', 'handempty', <Location.EFFECTS: 2>), ('stack', 'clear|0', <Location.EFFECTS: 2>), ('unstack', 'holding|1', <Location.PRECOND: 1>), ('put-down', 'clear|0', <Location.PRECOND: 1>), ('stack', 'handempty', <Location.PRECOND: 1>)}","(3) {('unstack', 'clear|1', <Location.PRECOND: 1>), ('stack', 'clear|0', <Location.PRECOND: 1>), ('unstack', 'handempty', <Location.PRECOND: 1>)}",(0) set(),"(5.0) {('stack', 'ontable|0', <Location.PRECOND: 1>), ('unstack', 'on|0|1', <Location.PRECOND: 1>), ('unstack', 'holding|1', <Location.PRECOND: 1>), ('put-down', 'clear|0', <Location.PRECOND: 1>), ('stack', 'handempty', <Location.PRECOND: 1>)}",4,"(3) {'unstack', 'stack', 'put-down'}","(4) {<Action 'put-down' at 0x7fe20d787208>, <Action 'pick-up' at 0x7fe20d787da0>, <Action 'stack' at 0x7fe20d787908>, <Action 'unstack' at 0x7fe20d787be0>}",(0) set(),"(3.0) {('stack', 'ontable|0', <Location.PRECOND: 1>), ('unstack', 'on|0|1', <Location.PRECOND: 1>), ('unstack', 'holding|1', <Location.PRECOND: 1>), ('put-down', 'clear|0', <Location.PRECOND: 1>), ('stack', 'handempty', <Location.PRECOND: 1>)}",0.8269230769230769,0.9038461538461539,48,3,1
domain_9_1,52,"(9) {('unstack', 'holding|0', <Location.EFFECTS: 2>), ('stack', 'clear|0', <Location.PRECOND: 1>), ('stack', 'ontable|0', <Location.PRECOND: 1>), ('unstack', 'on|0|1', <Location.PRECOND: 1>), ('unstack', 'handempty', <Location.EFFECTS: 2>), ('put-down', 'handempty', <Location.EFFECTS: 2>), ('unstack', 'ontable|1', <Location.PRECOND: 1>), ('unstack', 'holding|0', <Location.PRECOND: 1>), ('pick-up', 'clear|0', <Location.PRECOND: 1>)}","(4) {('unstack', 'holding|0', <Location.PRECOND: 1>), ('put-down', 'handempty', <Location.PRECOND: 1>), ('pick-up', 'clear|0', <Location.PRECOND: 1>), ('unstack', 'handempty', <Location.PRECOND: 1>)}",(0) set(),"(4.0) {('stack', 'ontable|0', <Location.PRECOND: 1>), ('unstack', 'on|0|1', <Location.PRECOND: 1>), ('unstack', 'ontable|1', <Location.PRECOND: 1>), ('stack', 'clear|0', <Location.PRECOND: 1>)}",4,"(4) {'unstack', 'stack', 'put-down', 'pick-up'}","(4) {<Action 'put-down' at 0x7fe20d787208>, <Action 'pick-up' at 0x7fe20d787da0>, <Action 'stack' at 0x7fe20d787908>, <Action 'unstack' at 0x7fe20d787be0>}",(0) set(),"(2.0) {('stack', 'ontable|0', <Location.PRECOND: 1>), ('unstack', 'on|0|1', <Location.PRECOND: 1>), ('unstack', 'ontable|1', <Location.PRECOND: 1>), ('stack', 'clear|0', <Location.PRECOND: 1>)}",0.8269230769230769,0.9230769230769231,48,4,1
domain_9_2,52,"(9) {('unstack', 'holding|1', <Location.EFFECTS: 2>), ('put-down', 'clear|0', <Location.EFFECTS: 2>), ('unstack', 'ontable|1', <Location.EFFECTS: 2>), ('unstack', 'on|0|1', <Location.PRECOND: 1>), ('pick-up', 'handempty', <Location.EFFECTS: 2>), ('unstack', 'on|0|1', <Location.EFFECTS: 2>), ('unstack', 'ontable|1', <Location.PRECOND: 1>), ('unstack', 'holding|0', <Location.PRECOND: 1>), ('unstack', 'handempty', <Location.PRECOND: 1>)}","(15) {('unstack', 'holding|1', <Location.EFFECTS: 2>), ('unstack', 'ontable|0', <Location.EFFECTS: 2>), ('unstack', 'clear|0', <Location.PRECOND: 1>), ('unstack', 'clear|1', <Location.PRECOND: 1>), ('unstack', 'ontable|1', <Location.EFFECTS: 2>), ('unstack', 'ontable|0', <Location.PRECOND: 1>), ('unstack', 'on|0|1', <Location.PRECOND: 1>), ('unstack', 'holding|1', <Location.PRECOND: 1>), ('unstack', 'on|1|0', <Location.EFFECTS: 2>), ('unstack', 'ontable|1', <Location.PRECOND: 1>), ('unstack', 'on|1|0', <Location.PRECOND: 1>), ('unstack', 'holding|0', <Location.PRECOND: 1>), ('pick-up', 'handempty', <Location.PRECOND: 1>), ('put-down', 'clear|0', <Location.PRECOND: 1>), ('unstack', 'handempty', <Location.PRECOND: 1>)}",(0) set(),(0.0) set(),4,"(3) {'unstack', 'put-down', 'pick-up'}","(4) {<Action 'put-down' at 0x7fe20d787208>, <Action 'pick-up' at 0x7fe20d787da0>, <Action 'stack' at 0x7fe20d787908>, <Action 'unstack' at 0x7fe20d787be0>}",(1) {'unstack'},(0.0) set(),0.8269230769230769,1.0,48,11,1
domain_9_3,52,"(9) {('stack', 'ontable|0', <Location.EFFECTS: 2>), ('stack', 'clear|0', <Location.PRECOND: 1>), ('put-down', 'clear|0', <Location.EFFECTS: 2>), ('put-down', 'handempty', <Location.PRECOND: 1>), ('unstack', 'on|0|1', <Location.EFFECTS: 2>), ('stack', 'ontable|1', <Location.PRECOND: 1>), ('pick-up', 'handempty', <Location.PRECOND: 1>), ('pick-up', 'clear|0', <Location.PRECOND: 1>), ('unstack', 'clear|1', <Location.PRECOND: 1>)}","(5) {('put-down', 'handempty', <Location.PRECOND: 1>), ('unstack', 'on|0|1', <Location.PRECOND: 1>), ('put-down', 'clear|0', <Location.PRECOND: 1>), ('pick-up', 'clear|0', <Location.PRECOND: 1>), ('unstack', 'clear|1', <Location.PRECOND: 1>)}",(0) set(),"(4.0) {('stack', 'ontable|0', <Location.EFFECTS: 2>), ('pick-up', 'handempty', <Location.PRECOND: 1>), ('stack', 'clear|0', <Location.PRECOND: 1>), ('stack', 'ontable|1', <Location.PRECOND: 1>)}",4,"(4) {'stack', 'put-down', 'pick-up', 'unstack'}","(4) {<Action 'put-down' at 0x7fe20d787208>, <Action 'pick-up' at 0x7fe20d787da0>, <Action 'stack' at 0x7fe20d787908>, <Action 'unstack' at 0x7fe20d787be0>}",(0) set(),"(2.0) {('stack', 'ontable|0', <Location.EFFECTS: 2>), ('pick-up', 'handempty', <Location.PRECOND: 1>), ('stack', 'clear|0', <Location.PRECOND: 1>), ('stack', 'ontable|1', <Location.PRECOND: 1>)}",0.8269230769230769,0.9230769230769231,48,5,1
domain_9_4,52,"(9) {('stack', 'holding|1', <Location.EFFECTS: 2>), ('unstack', 'clear|1', <Location.PRECOND: 1>), ('stack', 'on|0|1', <Location.PRECOND: 1>), ('stack', 'handempty', <Location.EFFECTS: 2>), ('pick-up', 'handempty', <Location.EFFECTS: 2>), ('stack', 'ontable|1', <Location.PRECOND: 1>), ('unstack', 'ontable|1', <Location.PRECOND: 1>), ('stack', 'holding|1', <Location.PRECOND: 1>), ('stack', 'clear|1', <Location.PRECOND: 1>)}","(5) {('unstack', 'clear|1', <Location.PRECOND: 1>), ('stack', 'on|0|1', <Location.PRECOND: 1>), ('stack', 'ontable|1', <Location.PRECOND: 1>), ('pick-up', 'handempty', <Location.PRECOND: 1>), ('stack', 'handempty', <Location.PRECOND: 1>)}",(0) set(),"(4.0) {('stack', 'holding|1', <Location.EFFECTS: 2>), ('stack', 'holding|1', <Location.PRECOND: 1>), ('unstack', 'ontable|1', <Location.PRECOND: 1>), ('stack', 'clear|1', <Location.PRECOND: 1>)}",4,"(3) {'stack', 'pick-up', 'unstack'}","(4) {<Action 'put-down' at 0x7fe20d787208>, <Action 'pick-up' at 0x7fe20d787da0>, <Action 'stack' at 0x7fe20d787908>, <Action 'unstack' at 0x7fe20d787be0>}",(0) set(),"(2.0) {('stack', 'holding|1', <Location.EFFECTS: 2>), ('stack', 'holding|1', <Location.PRECOND: 1>), ('unstack', 'ontable|1', <Location.PRECOND: 1>), ('stack', 'clear|1', <Location.PRECOND: 1>)}",0.8269230769230769,0.9230769230769231,48,5,1
domain_9_5,52,"(9) {('stack', 'holding|0', <Location.EFFECTS: 2>), ('stack', 'holding|1', <Location.EFFECTS: 2>), ('unstack', 'holding|0', <Location.EFFECTS: 2>), ('stack', 'clear|0', <Location.PRECOND: 1>), ('put-down', 'clear|0', <Location.EFFECTS: 2>), ('unstack', 'on|0|1', <Location.PRECOND: 1>), ('pick-up', 'ontable|0', <Location.EFFECTS: 2>), ('put-down', 'clear|0', <Location.PRECOND: 1>), ('stack', 'clear|1', <Location.PRECOND: 1>)}","(5) {('stack', 'clear|0', <Location.PRECOND: 1>), ('pick-up', 'ontable|0', <Location.PRECOND: 1>), ('stack', 'holding|0', <Location.PRECOND: 1>), ('unstack', 'holding|0', <Location.PRECOND: 1>), ('put-down', 'clear|0', <Location.PRECOND: 1>)}",(0) set(),"(3.0) {('stack', 'holding|1', <Location.EFFECTS: 2>), ('unstack', 'on|0|1', <Location.PRECOND: 1>), ('stack', 'clear|1', <Location.PRECOND: 1>)}",4,"(4) {'stack', 'put-down', 'pick-up', 'unstack'}","(4) {<Action 'put-down' at 0x7fe20d787208>, <Action 'pick-up' at 0x7fe20d787da0>, <Action 'stack' at 0x7fe20d787908>, <Action 'unstack' at 0x7fe20d787be0>}",(0) set(),"(2.0) {('stack', 'holding|1', <Location.EFFECTS: 2>), ('unstack', 'on|0|1', <Location.PRECOND: 1>), ('stack', 'clear|1', <Location.PRECOND: 1>)}",0.8269230769230769,0.9423076923076923,48,5,1
domain_11_0,52,"(11) {('stack', 'holding|1', <Location.EFFECTS: 2>), ('unstack', 'holding|0', <Location.PRECOND: 1>), ('unstack', 'ontable|1', <Location.EFFECTS: 2>), ('put-down', 'ontable|0', <Location.EFFECTS: 2>), ('stack', 'on|1|0', <Location.EFFECTS: 2>), ('put-down', 'ontable|0', <Location.PRECOND: 1>), ('unstack', 'on|0|1', <Location.EFFECTS: 2>), ('unstack', 'ontable|1', <Location.PRECOND: 1>), ('pick-up', 'clear|0', <Location.EFFECTS: 2>), ('stack', 'holding|1', <Location.PRECOND: 1>), ('pick-up', 'clear|0', <Location.PRECOND: 1>)}","(4) {('put-down', 'ontable|0', <Location.PRECOND: 1>), ('unstack', 'on|0|1', <Location.PRECOND: 1>), ('unstack', 'ontable|1', <Location.PRECOND: 1>), ('pick-up', 'clear|0', <Location.PRECOND: 1>)}",(0) set(),"(4.0) {('stack', 'holding|1', <Location.EFFECTS: 2>), ('stack', 'holding|1', <Location.PRECOND: 1>), ('stack', 'on|1|0', <Location.EFFECTS: 2>), ('unstack', 'holding|0', <Location.PRECOND: 1>)}",4,"(4) {'stack', 'put-down', 'pick-up', 'unstack'}","(4) {<Action 'put-down' at 0x7fe20d787208>, <Action 'pick-up' at 0x7fe20d787da0>, <Action 'stack' at 0x7fe20d787908>, <Action 'unstack' at 0x7fe20d787be0>}",(0) set(),"(2.0) {('stack', 'holding|1', <Location.EFFECTS: 2>), ('stack', 'holding|1', <Location.PRECOND: 1>), ('stack', 'on|1|0', <Location.EFFECTS: 2>), ('unstack', 'holding|0', <Location.PRECOND: 1>)}",0.7884615384615384,0.9230769230769231,48,4,1
domain_11_1,52,"(11) {('unstack', 'holding|0', <Location.EFFECTS: 2>), ('unstack', 'holding|1', <Location.EFFECTS: 2>), ('stack', 'ontable|0', <Location.PRECOND: 1>), ('unstack', 'clear|1', <Location.EFFECTS: 2>), ('stack', 'on|1|0', <Location.EFFECTS: 2>), ('stack', 'clear|0', <Location.EFFECTS: 2>), ('put-down', 'ontable|0', <Location.PRECOND: 1>), ('pick-up', 'ontable|0', <Location.EFFECTS: 2>), ('pick-up', 'handempty', <Location.PRECOND: 1>), ('unstack', 'handempty', <Location.PRECOND: 1>), ('stack', 'clear|1', <Location.PRECOND: 1>)}","(6) {('stack', 'clear|0', <Location.PRECOND: 1>), ('unstack', 'clear|1', <Location.PRECOND: 1>), ('pick-up', 'ontable|0', <Location.PRECOND: 1>), ('put-down', 'ontable|0', <Location.PRECOND: 1>), ('unstack', 'holding|0', <Location.PRECOND: 1>), ('unstack', 'handempty', <Location.PRECOND: 1>)}",(0) set(),"(5.0) {('unstack', 'holding|1', <Location.EFFECTS: 2>), ('stack', 'ontable|0', <Location.PRECOND: 1>), ('stack', 'on|1|0', <Location.EFFECTS: 2>), ('pick-up', 'handempty', <Location.PRECOND: 1>), ('stack', 'clear|1', <Location.PRECOND: 1>)}",4,"(4) {'unstack', 'stack', 'put-down', 'pick-up'}","(4) {<Action 'put-down' at 0x7fe20d787208>, <Action 'pick-up' at 0x7fe20d787da0>, <Action 'stack' at 0x7fe20d787908>, <Action 'unstack' at 0x7fe20d787be0>}",(0) set(),"(3.0) {('unstack', 'holding|1', <Location.EFFECTS: 2>), ('stack', 'ontable|0', <Location.PRECOND: 1>), ('stack', 'on|1|0', <Location.EFFECTS: 2>), ('pick-up', 'handempty', <Location.PRECOND: 1>), ('stack', 'clear|1', <Location.PRECOND: 1>)}",0.7884615384615384,0.9038461538461539,48,6,1
domain_11_2,52,"(11) {('stack', 'clear|0', <Location.PRECOND: 1>), ('stack', 'ontable|0', <Location.PRECOND: 1>), ('unstack', 'on|0|1', <Location.PRECOND: 1>), ('stack', 'clear|1', <Location.EFFECTS: 2>), ('stack', 'clear|0', <Location.EFFECTS: 2>), ('put-down', 'ontable|0', <Location.PRECOND: 1>), ('put-down', 'holding|0', <Location.PRECOND: 1>), ('stack', 'on|0|1', <Location.EFFECTS: 2>), ('pick-up', 'clear|0', <Location.EFFECTS: 2>), ('unstack', 'holding|0', <Location.PRECOND: 1>), ('stack', 'clear|1', <Location.PRECOND: 1>)}","(6) {('stack', 'clear|0', <Location.PRECOND: 1>), ('stack', 'on|0|1', <Location.PRECOND: 1>), ('unstack', 'on|0|1', <Location.PRECOND: 1>), ('put-down', 'ontable|0', <Location.PRECOND: 1>), ('pick-up', 'clear|0', <Location.PRECOND: 1>), ('stack', 'clear|1', <Location.PRECOND: 1>)}",(0) set(),"(3.0) {('stack', 'ontable|0', <Location.PRECOND: 1>), ('put-down', 'holding|0', <Location.PRECOND: 1>), ('unstack', 'holding|0', <Location.PRECOND: 1>)}",4,"(4) {'stack', 'put-down', 'pick-up', 'unstack'}","(4) {<Action 'put-down' at 0x7fe20d787208>, <Action 'pick-up' at 0x7fe20d787da0>, <Action 'stack' at 0x7fe20d787908>, <Action 'unstack' at 0x7fe20d787be0>}",(0) set(),"(3.0) {('stack', 'ontable|0', <Location.PRECOND: 1>), ('put-down', 'holding|0', <Location.PRECOND: 1>), ('unstack', 'holding|0', <Location.PRECOND: 1>)}",0.7884615384615384,0.9423076923076923,48,6,1
domain_11_3,52,"(11) {('unstack', 'holding|0', <Location.EFFECTS: 2>), ('unstack', 'ontable|0', <Location.EFFECTS: 2>), ('unstack', 'ontable|1', <Location.EFFECTS: 2>), ('unstack', 'on|1|0', <Location.EFFECTS: 2>), ('unstack', 'clear|0', <Location.EFFECTS: 2>), ('put-down', 'ontable|0', <Location.PRECOND: 1>), ('put-down', 'holding|0', <Location.PRECOND: 1>), ('stack', 'ontable|1', <Location.PRECOND: 1>), ('pick-up', 'clear|0', <Location.EFFECTS: 2>), ('stack', 'holding|1', <Location.PRECOND: 1>), ('pick-up', 'clear|0', <Location.PRECOND: 1>)}","(18) {('unstack', 'holding|1', <Location.EFFECTS: 2>), ('unstack', 'ontable|0', <Location.EFFECTS: 2>), ('unstack', 'clear|0', <Location.PRECOND: 1>), ('unstack', 'clear|1', <Location.PRECOND: 1>), ('unstack', 'holding|0', <Location.PRECOND: 1>), ('put-down', 'handempty', <Location.PRECOND: 1>), ('unstack', 'ontable|0', <Location.PRECOND: 1>), ('unstack', 'on|0|1', <Location.PRECOND: 1>), ('unstack', 'ontable|1', <Location.EFFECTS: 2>), ('unstack', 'on|1|0', <Location.EFFECTS: 2>), ('put-down', 'ontable|0', <Location.PRECOND: 1>), ('put-down', 'holding|0', <Location.PRECOND: 1>), ('unstack', 'ontable|1', <Location.PRECOND: 1>), ('unstack', 'on|1|0', <Location.PRECOND: 1>), ('unstack', 'holding|1', <Location.PRECOND: 1>), ('put-down', 'clear|0', <Location.PRECOND: 1>), ('pick-up', 'clear|0', <Location.PRECOND: 1>), ('unstack', 'handempty', <Location.PRECOND: 1>)}",(0) set(),"(2.0) {('stack', 'holding|1', <Location.PRECOND: 1>), ('stack', 'ontable|1', <Location.PRECOND: 1>)}",4,"(4) {'unstack', 'stack', 'put-down', 'pick-up'}","(4) {<Action 'put-down' at 0x7fe20d787208>, <Action 'pick-up' at 0x7fe20d787da0>, <Action 'stack' at 0x7fe20d787908>, <Action 'unstack' at 0x7fe20d787be0>}","(2) {'unstack', 'put-down'}","(1.0) {('stack', 'holding|1', <Location.PRECOND: 1>), ('stack', 'ontable|1', <Location.PRECOND: 1>)}",0.7884615384615384,0.9615384615384616,48,14,1
domain_11_4,52,"(11) {('stack', 'holding|0', <Location.EFFECTS: 2>), ('stack', 'ontable|0', <Location.EFFECTS: 2>), ('stack', 'holding|1', <Location.EFFECTS: 2>), ('unstack', 'clear|0', <Location.PRECOND: 1>), ('unstack', 'holding|1', <Location.PRECOND: 1>), ('stack', 'ontable|0', <Location.PRECOND: 1>), ('stack', 'on|0|1', <Location.PRECOND: 1>), ('stack', 'clear|0', <Location.EFFECTS: 2>), ('unstack', 'on|0|1', <Location.EFFECTS: 2>), ('put-down', 'handempty', <Location.EFFECTS: 2>), ('stack', 'holding|0', <Location.PRECOND: 1>)}","(6) {('unstack', 'clear|0', <Location.PRECOND: 1>), ('stack', 'clear|0', <Location.PRECOND: 1>), ('put-down', 'handempty', <Location.PRECOND: 1>), ('stack', 'on|0|1', <Location.PRECOND: 1>), ('unstack', 'on|0|1', <Location.PRECOND: 1>), ('stack', 'holding|0', <Location.PRECOND: 1>)}",(0) set(),"(4.0) {('stack', 'ontable|0', <Location.PRECOND: 1>), ('stack', 'ontable|0', <Location.EFFECTS: 2>), ('stack', 'holding|1', <Location.EFFECTS: 2>), ('unstack', 'holding|1', <Location.PRECOND: 1>)}",4,"(3) {'stack', 'put-down', 'unstack'}","(4) {<Action 'put-down' at 0x7fe20d787208>, <Action 'pick-up' at 0x7fe20d787da0>, <Action 'stack' at 0x7fe20d787908>, <Action 'unstack' at 0x7fe20d787be0>}",(0) set(),"(2.0) {('stack', 'ontable|0', <Location.PRECOND: 1>), ('stack', 'ontable|0', <Location.EFFECTS: 2>), ('stack', 'holding|1', <Location.EFFECTS: 2>), ('unstack', 'holding|1', <Location.PRECOND: 1>)}",0.7884615384615384,0.9230769230769231,48,6,1
domain_11_5,52,"(11) {('stack', 'ontable|0', <Location.EFFECTS: 2>), ('unstack', 'ontable|0', <Location.EFFECTS: 2>), ('stack', 'clear|0', <Location.PRECOND: 1>), ('put-down', 'handempty', <Location.PRECOND: 1>), ('unstack', 'on|0|1', <Location.PRECOND: 1>), ('put-down', 'ontable|0', <Location.PRECOND: 1>), ('pick-up', 'ontable|0', <Location.EFFECTS: 2>), ('stack', 'on|1|0', <Location.PRECOND: 1>), ('stack', 'holding|0', <Location.PRECOND: 1>), ('pick-up', 'handempty', <Location.PRECOND: 1>), ('pick-up', 'clear|0', <Location.PRECOND: 1>)}","(8) {('stack', 'clear|0', <Location.PRECOND: 1>), ('put-down', 'handempty', <Location.PRECOND: 1>), ('unstack', 'on|0|1', <Location.PRECOND: 1>), ('pick-up', 'ontable|0', <Location.PRECOND: 1>), ('put-down', 'ontable|0', <Location.PRECOND: 1>), ('stack', 'holding|0', <Location.PRECOND: 1>), ('pick-up', 'handempty', <Location.PRECOND: 1>), ('pick-up', 'clear|0', <Location.PRECOND: 1>)}",(0) set(),"(3.0) {('unstack', 'ontable|0', <Location.EFFECTS: 2>), ('stack', 'ontable|0', <Location.EFFECTS: 2>), ('stack', 'on|1|0', <Location.PRECOND: 1>)}",4,"(4) {'stack', 'put-down', 'pick-up', 'unstack'}","(4) {<Action 'put-down' at 0x7fe20d787208>, <Action 'pick-up' at 0x7fe20d787da0>, <Action 'stack' at 0x7fe20d787908>, <Action 'unstack' at 0x7fe20d787be0>}",(0) set(),"(2.0) {('unstack', 'ontable|0', <Location.EFFECTS: 2>), ('stack', 'ontable|0', <Location.EFFECTS: 2>), ('stack', 'on|1|0', <Location.PRECOND: 1>)}",0.7884615384615384,0.9423076923076923,48,8,1
domain_13_0,52,"(13) {('stack', 'ontable|0', <Location.EFFECTS: 2>), ('unstack', 'ontable|0', <Location.EFFECTS: 2>), ('stack', 'clear|0', <Location.PRECOND: 1>), ('put-down', 'clear|0', <Location.EFFECTS: 2>), ('put-down', 'handempty', <Location.PRECOND: 1>), ('unstack', 'ontable|1', <Location.EFFECTS: 2>), ('stack', 'on|0|1', <Location.PRECOND: 1>), ('stack', 'clear|1', <Location.EFFECTS: 2>), ('unstack', 'on|1|0', <Location.EFFECTS: 2>), ('pick-up', 'holding|0', <Location.EFFECTS: 2>), ('stack', 'ontable|1', <Location.PRECOND: 1>), ('unstack', 'ontable|1', <Location.PRECOND: 1>), ('unstack', 'holding|0', <Location.PRECOND: 1>)}","(7) {('stack', 'clear|0', <Location.PRECOND: 1>), ('put-down', 'handempty', <Location.PRECOND: 1>), ('unstack', 'ontable|1', <Location.PRECOND: 1>), ('pick-up', 'holding|0', <Location.PRECOND: 1>), ('unstack', 'holding|0', <Location.PRECOND: 1>), ('put-down', 'clear|0', <Location.PRECOND: 1>), ('stack', 'clear|1', <Location.PRECOND: 1>)}",(0) set(),"(5.0) {('unstack', 'ontable|0', <Location.EFFECTS: 2>), ('stack', 'ontable|0', <Location.EFFECTS: 2>), ('stack', 'on|0|1', <Location.PRECOND: 1>), ('unstack', 'on|1|0', <Location.EFFECTS: 2>), ('stack', 'ontable|1', <Location.PRECOND: 1>)}",4,"(4) {'stack', 'put-down', 'pick-up', 'unstack'}","(4) {<Action 'put-down' at 0x7fe20d787208>, <Action 'pick-up' at 0x7fe20d787da0>, <Action 'stack' at 0x7fe20d787908>, <Action 'unstack' at 0x7fe20d787be0>}",(0) set(),"(2.0) {('unstack', 'ontable|0', <Location.EFFECTS: 2>), ('stack', 'ontable|0', <Location.EFFECTS: 2>), ('stack', 'on|0|1', <Location.PRECOND: 1>), ('unstack', 'on|1|0', <Location.EFFECTS: 2>), ('stack', 'ontable|1', <Location.PRECOND: 1>)}",0.75,0.9038461538461539,48,7,1
domain_13_1,52,"(13) {('stack', 'holding|1', <Location.EFFECTS: 2>), ('unstack', 'ontable|0', <Location.PRECOND: 1>), ('put-down', 'ontable|0', <Location.EFFECTS: 2>), ('unstack', 'clear|1', <Location.EFFECTS: 2>), ('unstack', 'on|1|0', <Location.EFFECTS: 2>), ('unstack', 'handempty', <Location.EFFECTS: 2>), ('pick-up', 'ontable|0', <Location.PRECOND: 1>), ('stack', 'clear|0', <Location.EFFECTS: 2>), ('put-down', 'ontable|0', <Location.PRECOND: 1>), ('stack', 'on|1|0', <Location.PRECOND: 1>), ('put-down', 'holding|0', <Location.EFFECTS: 2>), ('stack', 'holding|1', <Location.PRECOND: 1>), ('unstack', 'clear|1', <Location.PRECOND: 1>)}","(6) {('stack', 'clear|0', <Location.PRECOND: 1>), ('pick-up', 'ontable|0', <Location.PRECOND: 1>), ('put-down', 'ontable|0', <Location.PRECOND: 1>), ('put-down', 'holding|0', <Location.PRECOND: 1>), ('unstack', 'handempty', <Location.PRECOND: 1>), ('unstack', 'clear|1', <Location.PRECOND: 1>)}",(0) set(),"(5.0) {('stack', 'holding|1', <Location.EFFECTS: 2>), ('unstack', 'ontable|0', <Location.PRECOND: 1>), ('unstack', 'on|1|0', <Location.EFFECTS: 2>), ('stack', 'on|1|0', <Location.PRECOND: 1>), ('stack', 'holding|1', <Location.PRECOND: 1>)}",4,"(4) {'stack', 'put-down', 'pick-up', 'unstack'}","(4) {<Action 'put-down' at 0x7fe20d787208>, <Action 'pick-up' at 0x7fe20d787da0>, <Action 'stack' at 0x7fe20d787908>, <Action 'unstack' at 0x7fe20d787be0>}",(0) set(),"(2.0) {('stack', 'holding|1', <Location.EFFECTS: 2>), ('unstack', 'ontable|0', <Location.PRECOND: 1>), ('unstack', 'on|1|0', <Location.EFFECTS: 2>), ('stack', 'on|1|0', <Location.PRECOND: 1>), ('stack', 'holding|1', <Location.PRECOND: 1>)}",0.75,0.9038461538461539,48,6,1
domain_13_2,52,"(13) {('unstack', 'ontable|0', <Location.EFFECTS: 2>), ('stack', 'ontable|1', <Location.EFFECTS: 2>), ('unstack', 'holding|1', <Location.PRECOND: 1>), ('stack', 'on|1|0', <Location.EFFECTS: 2>), ('pick-up', 'ontable|0', <Location.PRECOND: 1>), ('unstack', 'clear|0', <Location.EFFECTS: 2>), ('stack', 'holding|1', <Location.PRECOND: 1>), ('put-down', 'handempty', <Location.EFFECTS: 2>), ('unstack', 'ontable|1', <Location.PRECOND: 1>), ('pick-up', 'ontable|0', <Location.EFFECTS: 2>), ('stack', 'holding|0', <Location.PRECOND: 1>), ('pick-up', 'handempty', <Location.PRECOND: 1>), ('unstack', 'handempty', <Location.PRECOND: 1>)}","(6) {('unstack', 'clear|0', <Location.PRECOND: 1>), ('put-down', 'handempty', <Location.PRECOND: 1>), ('pick-up', 'ontable|0', <Location.PRECOND: 1>), ('stack', 'ontable|1', <Location.PRECOND: 1>), ('pick-up', 'handempty', <Location.PRECOND: 1>), ('unstack', 'handempty', <Location.PRECOND: 1>)}",(0) set(),"(6.0) {('unstack', 'ontable|0', <Location.EFFECTS: 2>), ('unstack', 'holding|1', <Location.PRECOND: 1>), ('stack', 'on|1|0', <Location.EFFECTS: 2>), ('stack', 'holding|0', <Location.PRECOND: 1>), ('unstack', 'ontable|1', <Location.PRECOND: 1>), ('stack', 'holding|1', <Location.PRECOND: 1>)}",4,"(4) {'unstack', 'stack', 'put-down', 'pick-up'}","(4) {<Action 'put-down' at 0x7fe20d787208>, <Action 'pick-up' at 0x7fe20d787da0>, <Action 'stack' at 0x7fe20d787908>, <Action 'unstack' at 0x7fe20d787be0>}",(0) set(),"(2.0) {('unstack', 'ontable|0', <Location.EFFECTS: 2>), ('unstack', 'holding|1', <Location.PRECOND: 1>), ('stack', 'on|1|0', <Location.EFFECTS: 2>), ('stack', 'holding|0', <Location.PRECOND: 1>), ('unstack', 'ontable|1', <Location.PRECOND: 1>), ('stack', 'holding|1', <Location.PRECOND: 1>)}",0.75,0.8846153846153846,48,6,1
