init_domain,#TotalPALs,(#)InitPALsIncorrect,(#)PAsDropped,(#)PALsDropped_noObs,(#)FinalAvgPALsIncorrect,#TotalActions,(#)InitActionsIncorrect,(#)ActionsObserved,(#)CompleteActionsDropped,(#)FinalActionsIncorrect,InitAccuracy,FinalAccuracy,#UniqueQueriesAIA,Final#UniqueQueries,#ValidModels
domain_7_5,50,"(7) {('take_image', 'supports|2|3', <Location.EFFECTS: 2>), ('switch_on', 'power_avail|1', <Location.PRECOND: 1>), ('turn_to', 'power_avail|0', <Location.PRECOND: 1>), ('switch_on', 'calibrated|0', <Location.EFFECTS: 2>), ('turn_to', 'pointing|0|1', <Location.EFFECTS: 2>), ('calibrate', 'power_on|1', <Location.PRECOND: 1>), ('turn_to', 'pointing|0|2', <Location.PRECOND: 1>)}","(3) {('turn_to', 'pointing|0|1', <Location.PRECOND: 1>), ('take_image', 'supports|2|3', <Location.PRECOND: 1>), ('calibrate', 'power_on|1', <Location.PRECOND: 1>)}",(0) set(),"(4.0) {('switch_on', 'calibrated|0', <Location.EFFECTS: 2>), ('turn_to', 'pointing|0|2', <Location.PRECOND: 1>), ('switch_on', 'power_avail|1', <Location.PRECOND: 1>), ('turn_to', 'power_avail|0', <Location.PRECOND: 1>)}",5,"(4) {'switch_on', 'take_image', 'turn_to', 'calibrate'}","(5) {<Action 'switch_off' at 0x7fdd8b70a208>, <Action 'calibrate' at 0x7fdd905abb00>, <Action 'turn_to' at 0x7fdd8b70a4a8>, <Action 'switch_on' at 0x7fdd8b70a6d8>, <Action 'take_image' at 0x7fdd905ab4e0>}",(0) set(),"(2.0) {('switch_on', 'calibrated|0', <Location.EFFECTS: 2>), ('turn_to', 'pointing|0|2', <Location.PRECOND: 1>), ('switch_on', 'power_avail|1', <Location.PRECOND: 1>), ('turn_to', 'power_avail|0', <Location.PRECOND: 1>)}",0.86,0.92,41,3,1
domain_9_0,50,"(9) {('take_image', 'power_avail|0', <Location.EFFECTS: 2>), ('calibrate', 'calibration_target|1|2', <Location.PRECOND: 1>), ('take_image', 'supports|2|3', <Location.PRECOND: 1>), ('switch_off', 'on_board|0|1', <Location.PRECOND: 1>), ('turn_to', 'power_avail|0', <Location.PRECOND: 1>), ('take_image', 'power_on|2', <Location.EFFECTS: 2>), ('switch_off', 'on_board|0|1', <Location.EFFECTS: 2>), ('take_image', 'have_image|1|3', <Location.EFFECTS: 2>), ('take_image', 'pointing|0|1', <Location.EFFECTS: 2>)}","(7) {('take_image', 'pointing|0|1', <Location.PRECOND: 1>), ('take_image', 'have_image|1|3', <Location.PRECOND: 1>), ('take_image', 'power_on|2', <Location.PRECOND: 1>), ('turn_to', 'power_avail|0', <Location.PRECOND: 1>), ('turn_to', 'power_avail|0', <Location.EFFECTS: 2>), ('turn_to', 'pointing|0|2', <Location.PRECOND: 1>), ('turn_to', 'pointing|0|1', <Location.PRECOND: 1>)}",(0) set(),"(5.0) {('take_image', 'power_avail|0', <Location.EFFECTS: 2>), ('calibrate', 'calibration_target|1|2', <Location.PRECOND: 1>), ('take_image', 'supports|2|3', <Location.PRECOND: 1>), ('switch_off', 'on_board|0|1', <Location.PRECOND: 1>), ('switch_off', 'on_board|0|1', <Location.EFFECTS: 2>)}",5,"(4) {'switch_off', 'calibrate', 'take_image', 'turn_to'}","(5) {<Action 'switch_off' at 0x7fdd8b70a208>, <Action 'calibrate' at 0x7fdd905abb00>, <Action 'turn_to' at 0x7fdd8b70a4a8>, <Action 'switch_on' at 0x7fdd8b70a6d8>, <Action 'take_image' at 0x7fdd905ab4e0>}",(1) {'turn_to'},"(3.0) {('take_image', 'power_avail|0', <Location.EFFECTS: 2>), ('calibrate', 'calibration_target|1|2', <Location.PRECOND: 1>), ('take_image', 'supports|2|3', <Location.PRECOND: 1>), ('switch_off', 'on_board|0|1', <Location.PRECOND: 1>), ('switch_off', 'on_board|0|1', <Location.EFFECTS: 2>)}",0.82,0.9,41,6,1
domain_9_1,50,"(9) {('calibrate', 'power_avail|0', <Location.PRECOND: 1>), ('take_image', 'calibration_target|2|1', <Location.EFFECTS: 2>), ('switch_off', 'on_board|0|1', <Location.PRECOND: 1>), ('calibrate', 'pointing|0|2', <Location.EFFECTS: 2>), ('switch_on', 'power_on|0', <Location.EFFECTS: 2>), ('turn_to', 'pointing|0|1', <Location.EFFECTS: 2>), ('switch_on', 'power_on|0', <Location.PRECOND: 1>), ('turn_to', 'power_avail|0', <Location.EFFECTS: 2>), ('switch_off', 'power_avail|1', <Location.PRECOND: 1>)}","(3) {('switch_on', 'power_on|0', <Location.PRECOND: 1>), ('turn_to', 'pointing|0|1', <Location.PRECOND: 1>), ('calibrate', 'pointing|0|2', <Location.PRECOND: 1>)}",(0) set(),"(5.0) {('calibrate', 'power_avail|0', <Location.PRECOND: 1>), ('take_image', 'calibration_target|2|1', <Location.EFFECTS: 2>), ('switch_off', 'on_board|0|1', <Location.PRECOND: 1>), ('turn_to', 'power_avail|0', <Location.EFFECTS: 2>), ('switch_off', 'power_avail|1', <Location.PRECOND: 1>)}",5,"(5) {'take_image', 'turn_to', 'switch_on', 'switch_off', 'calibrate'}","(5) {<Action 'switch_off' at 0x7fdd8b70a208>, <Action 'calibrate' at 0x7fdd905abb00>, <Action 'turn_to' at 0x7fdd8b70a4a8>, <Action 'switch_on' at 0x7fdd8b70a6d8>, <Action 'take_image' at 0x7fdd905ab4e0>}",(0) set(),"(4.0) {('calibrate', 'power_avail|0', <Location.PRECOND: 1>), ('take_image', 'calibration_target|2|1', <Location.EFFECTS: 2>), ('switch_off', 'on_board|0|1', <Location.PRECOND: 1>), ('turn_to', 'power_avail|0', <Location.EFFECTS: 2>), ('switch_off', 'power_avail|1', <Location.PRECOND: 1>)}",0.82,0.9,41,3,1
domain_9_2,50,"(9) {('turn_to', 'pointing|0|2', <Location.EFFECTS: 2>), ('take_image', 'supports|2|3', <Location.PRECOND: 1>), ('switch_on', 'on_board|0|1', <Location.EFFECTS: 2>), ('switch_on', 'power_on|0', <Location.EFFECTS: 2>), ('switch_on', 'power_avail|1', <Location.EFFECTS: 2>), ('switch_on', 'power_on|0', <Location.PRECOND: 1>), ('calibrate', 'power_avail|0', <Location.EFFECTS: 2>), ('turn_to', 'pointing|0|1', <Location.PRECOND: 1>), ('calibrate', 'on_board|1|0', <Location.PRECOND: 1>)}","(5) {('switch_on', 'on_board|0|1', <Location.PRECOND: 1>), ('switch_on', 'power_avail|1', <Location.PRECOND: 1>), ('switch_on', 'power_on|0', <Location.PRECOND: 1>), ('turn_to', 'pointing|0|2', <Location.PRECOND: 1>), ('calibrate', 'on_board|1|0', <Location.PRECOND: 1>)}",(0) set(),"(3.0) {('calibrate', 'power_avail|0', <Location.EFFECTS: 2>), ('turn_to', 'pointing|0|1', <Location.PRECOND: 1>), ('take_image', 'supports|2|3', <Location.PRECOND: 1>)}",5,"(4) {'take_image', 'switch_on', 'turn_to', 'calibrate'}","(5) {<Action 'switch_off' at 0x7fdd8b70a208>, <Action 'calibrate' at 0x7fdd905abb00>, <Action 'turn_to' at 0x7fdd8b70a4a8>, <Action 'switch_on' at 0x7fdd8b70a6d8>, <Action 'take_image' at 0x7fdd905ab4e0>}",(0) set(),"(3.0) {('calibrate', 'power_avail|0', <Location.EFFECTS: 2>), ('turn_to', 'pointing|0|1', <Location.PRECOND: 1>), ('take_image', 'supports|2|3', <Location.PRECOND: 1>)}",0.82,0.94,41,5,1
domain_9_3,50,"(9) {('take_image', 'power_avail|0', <Location.EFFECTS: 2>), ('take_image', 'calibration_target|2|1', <Location.EFFECTS: 2>), ('switch_off', 'power_on|0', <Location.PRECOND: 1>), ('calibrate', 'power_on|1', <Location.EFFECTS: 2>), ('take_image', 'calibrated|2', <Location.PRECOND: 1>), ('switch_on', 'power_on|0', <Location.PRECOND: 1>), ('take_image', 'supports|2|3', <Location.EFFECTS: 2>), ('turn_to', 'pointing|0|1', <Location.PRECOND: 1>), ('take_image', 'calibrated|2', <Location.EFFECTS: 2>)}","(3) {('take_image', 'calibrated|2', <Location.PRECOND: 1>), ('take_image', 'supports|2|3', <Location.PRECOND: 1>), ('calibrate', 'power_on|1', <Location.PRECOND: 1>)}",(0) set(),"(5.0) {('take_image', 'power_avail|0', <Location.EFFECTS: 2>), ('take_image', 'calibration_target|2|1', <Location.EFFECTS: 2>), ('switch_off', 'power_on|0', <Location.PRECOND: 1>), ('switch_on', 'power_on|0', <Location.PRECOND: 1>), ('turn_to', 'pointing|0|1', <Location.PRECOND: 1>)}",5,"(5) {'take_image', 'turn_to', 'switch_on', 'switch_off', 'calibrate'}","(5) {<Action 'switch_off' at 0x7fdd8b70a208>, <Action 'calibrate' at 0x7fdd905abb00>, <Action 'turn_to' at 0x7fdd8b70a4a8>, <Action 'switch_on' at 0x7fdd8b70a6d8>, <Action 'take_image' at 0x7fdd905ab4e0>}",(0) set(),"(4.0) {('take_image', 'power_avail|0', <Location.EFFECTS: 2>), ('take_image', 'calibration_target|2|1', <Location.EFFECTS: 2>), ('switch_off', 'power_on|0', <Location.PRECOND: 1>), ('switch_on', 'power_on|0', <Location.PRECOND: 1>), ('turn_to', 'pointing|0|1', <Location.PRECOND: 1>)}",0.82,0.9,41,3,1
domain_9_4,50,"(9) {('take_image', 'calibration_target|2|1', <Location.EFFECTS: 2>), ('calibrate', 'power_on|1', <Location.EFFECTS: 2>), ('switch_on', 'power_avail|1', <Location.PRECOND: 1>), ('switch_on', 'calibrated|0', <Location.PRECOND: 1>), ('take_image', 'power_on|2', <Location.EFFECTS: 2>), ('switch_on', 'power_on|0', <Location.PRECOND: 1>), ('take_image', 'supports|2|3', <Location.EFFECTS: 2>), ('turn_to', 'pointing|0|1', <Location.PRECOND: 1>), ('switch_off', 'calibrated|0', <Location.EFFECTS: 2>)}","(3) {('take_image', 'power_on|2', <Location.PRECOND: 1>), ('take_image', 'supports|2|3', <Location.PRECOND: 1>), ('calibrate', 'power_on|1', <Location.PRECOND: 1>)}",(0) set(),"(6.0) {('take_image', 'calibration_target|2|1', <Location.EFFECTS: 2>), ('switch_on', 'power_avail|1', <Location.PRECOND: 1>), ('switch_on', 'calibrated|0', <Location.PRECOND: 1>), ('switch_on', 'power_on|0', <Location.PRECOND: 1>), ('turn_to', 'pointing|0|1', <Location.PRECOND: 1>), ('switch_off', 'calibrated|0', <Location.EFFECTS: 2>)}",5,"(5) {'take_image', 'turn_to', 'switch_on', 'switch_off', 'calibrate'}","(5) {<Action 'switch_off' at 0x7fdd8b70a208>, <Action 'calibrate' at 0x7fdd905abb00>, <Action 'turn_to' at 0x7fdd8b70a4a8>, <Action 'switch_on' at 0x7fdd8b70a6d8>, <Action 'take_image' at 0x7fdd905ab4e0>}",(0) set(),"(4.0) {('take_image', 'calibration_target|2|1', <Location.EFFECTS: 2>), ('switch_on', 'power_avail|1', <Location.PRECOND: 1>), ('switch_on', 'calibrated|0', <Location.PRECOND: 1>), ('switch_on', 'power_on|0', <Location.PRECOND: 1>), ('turn_to', 'pointing|0|1', <Location.PRECOND: 1>), ('switch_off', 'calibrated|0', <Location.EFFECTS: 2>)}",0.82,0.88,41,3,1
domain_9_5,50,"(9) {('switch_on', 'on_board|0|1', <Location.PRECOND: 1>), ('take_image', 'have_image|1|3', <Location.PRECOND: 1>), ('switch_on', 'on_board|0|1', <Location.EFFECTS: 2>), ('switch_off', 'power_avail|1', <Location.EFFECTS: 2>), ('calibrate', 'on_board|1|0', <Location.EFFECTS: 2>), ('switch_on', 'calibrated|0', <Location.PRECOND: 1>), ('calibrate', 'power_avail|0', <Location.EFFECTS: 2>), ('take_image', 'pointing|0|1', <Location.EFFECTS: 2>), ('calibrate', 'on_board|1|0', <Location.PRECOND: 1>)}","(4) {('switch_on', 'on_board|0|1', <Location.PRECOND: 1>), ('switch_off', 'power_avail|1', <Location.PRECOND: 1>), ('take_image', 'pointing|0|1', <Location.PRECOND: 1>), ('calibrate', 'on_board|1|0', <Location.PRECOND: 1>)}",(0) set(),"(3.0) {('switch_on', 'calibrated|0', <Location.PRECOND: 1>), ('calibrate', 'power_avail|0', <Location.EFFECTS: 2>), ('take_image', 'have_image|1|3', <Location.PRECOND: 1>)}",5,"(4) {'switch_off', 'switch_on', 'take_image', 'calibrate'}","(5) {<Action 'switch_off' at 0x7fdd8b70a208>, <Action 'calibrate' at 0x7fdd905abb00>, <Action 'turn_to' at 0x7fdd8b70a4a8>, <Action 'switch_on' at 0x7fdd8b70a6d8>, <Action 'take_image' at 0x7fdd905ab4e0>}",(0) set(),"(3.0) {('switch_on', 'calibrated|0', <Location.PRECOND: 1>), ('calibrate', 'power_avail|0', <Location.EFFECTS: 2>), ('take_image', 'have_image|1|3', <Location.PRECOND: 1>)}",0.82,0.94,41,4,1
domain_11_0,50,"(11) {('take_image', 'on_board|2|0', <Location.EFFECTS: 2>), ('take_image', 'calibration_target|2|1', <Location.PRECOND: 1>), ('take_image', 'have_image|1|3', <Location.PRECOND: 1>), ('take_image', 'calibration_target|2|1', <Location.EFFECTS: 2>), ('switch_off', 'power_on|0', <Location.PRECOND: 1>), ('calibrate', 'on_board|1|0', <Location.EFFECTS: 2>), ('take_image', 'calibrated|2', <Location.PRECOND: 1>), ('calibrate', 'power_on|1', <Location.PRECOND: 1>), ('take_image', 'have_image|1|3', <Location.EFFECTS: 2>), ('calibrate', 'calibration_target|1|2', <Location.EFFECTS: 2>), ('switch_off', 'power_avail|1', <Location.PRECOND: 1>)}","(5) {('calibrate', 'calibration_target|1|2', <Location.PRECOND: 1>), ('take_image', 'have_image|1|3', <Location.PRECOND: 1>), ('take_image', 'calibrated|2', <Location.PRECOND: 1>), ('take_image', 'on_board|2|0', <Location.PRECOND: 1>), ('calibrate', 'on_board|1|0', <Location.PRECOND: 1>)}",(0) set(),"(5.0) {('take_image', 'calibration_target|2|1', <Location.EFFECTS: 2>), ('switch_off', 'power_on|0', <Location.PRECOND: 1>), ('calibrate', 'power_on|1', <Location.PRECOND: 1>), ('take_image', 'calibration_target|2|1', <Location.PRECOND: 1>), ('switch_off', 'power_avail|1', <Location.PRECOND: 1>)}",5,"(3) {'switch_off', 'calibrate', 'take_image'}","(5) {<Action 'switch_off' at 0x7fdd8b70a208>, <Action 'calibrate' at 0x7fdd905abb00>, <Action 'turn_to' at 0x7fdd8b70a4a8>, <Action 'switch_on' at 0x7fdd8b70a6d8>, <Action 'take_image' at 0x7fdd905ab4e0>}",(0) set(),"(3.0) {('take_image', 'calibration_target|2|1', <Location.EFFECTS: 2>), ('switch_off', 'power_on|0', <Location.PRECOND: 1>), ('calibrate', 'power_on|1', <Location.PRECOND: 1>), ('take_image', 'calibration_target|2|1', <Location.PRECOND: 1>), ('switch_off', 'power_avail|1', <Location.PRECOND: 1>)}",0.78,0.9,41,5,1
domain_11_1,50,"(11) {('calibrate', 'power_avail|0', <Location.PRECOND: 1>), ('turn_to', 'pointing|0|2', <Location.EFFECTS: 2>), ('take_image', 'supports|2|3', <Location.PRECOND: 1>), ('take_image', 'power_on|2', <Location.PRECOND: 1>), ('calibrate', 'power_on|1', <Location.EFFECTS: 2>), ('take_image', 'calibrated|2', <Location.EFFECTS: 2>), ('switch_on', 'power_avail|1', <Location.EFFECTS: 2>), ('take_image', 'pointing|0|1', <Location.EFFECTS: 2>), ('calibrate', 'power_avail|0', <Location.EFFECTS: 2>), ('calibrate', 'calibration_target|1|2', <Location.EFFECTS: 2>), ('calibrate', 'on_board|1|0', <Location.PRECOND: 1>)}","(7) {('calibrate', 'calibration_target|1|2', <Location.PRECOND: 1>), ('take_image', 'pointing|0|1', <Location.PRECOND: 1>), ('take_image', 'calibrated|2', <Location.PRECOND: 1>), ('switch_on', 'power_avail|1', <Location.PRECOND: 1>), ('calibrate', 'power_on|1', <Location.PRECOND: 1>), ('turn_to', 'pointing|0|2', <Location.PRECOND: 1>), ('calibrate', 'on_board|1|0', <Location.PRECOND: 1>)}",(0) set(),"(4.0) {('calibrate', 'power_avail|0', <Location.PRECOND: 1>), ('calibrate', 'power_avail|0', <Location.EFFECTS: 2>), ('take_image', 'supports|2|3', <Location.PRECOND: 1>), ('take_image', 'power_on|2', <Location.PRECOND: 1>)}",5,"(4) {'take_image', 'calibrate', 'turn_to', 'switch_on'}","(5) {<Action 'switch_off' at 0x7fdd8b70a208>, <Action 'calibrate' at 0x7fdd905abb00>, <Action 'turn_to' at 0x7fdd8b70a4a8>, <Action 'switch_on' at 0x7fdd8b70a6d8>, <Action 'take_image' at 0x7fdd905ab4e0>}",(0) set(),"(2.0) {('calibrate', 'power_avail|0', <Location.PRECOND: 1>), ('calibrate', 'power_avail|0', <Location.EFFECTS: 2>), ('take_image', 'supports|2|3', <Location.PRECOND: 1>), ('take_image', 'power_on|2', <Location.PRECOND: 1>)}",0.78,0.92,41,7,1
domain_11_2,50,"(11) {('switch_on', 'on_board|0|1', <Location.PRECOND: 1>), ('calibrate', 'calibration_target|1|2', <Location.PRECOND: 1>), ('calibrate', 'power_on|1', <Location.EFFECTS: 2>), ('calibrate', 'calibrated|1', <Location.EFFECTS: 2>), ('turn_to', 'pointing|0|1', <Location.EFFECTS: 2>), ('calibrate', 'power_on|1', <Location.PRECOND: 1>), ('take_image', 'power_avail|0', <Location.PRECOND: 1>), ('switch_on', 'power_on|0', <Location.PRECOND: 1>), ('turn_to', 'pointing|0|1', <Location.PRECOND: 1>), ('calibrate', 'calibration_target|1|2', <Location.EFFECTS: 2>), ('switch_off', 'power_on|0', <Location.EFFECTS: 2>)}","(6) {('switch_on', 'on_board|0|1', <Location.PRECOND: 1>), ('calibrate', 'calibration_target|1|2', <Location.PRECOND: 1>), ('calibrate', 'calibrated|1', <Location.PRECOND: 1>), ('switch_off', 'power_on|0', <Location.PRECOND: 1>), ('calibrate', 'power_on|1', <Location.PRECOND: 1>), ('turn_to', 'pointing|0|1', <Location.PRECOND: 1>)}",(0) set(),"(2.0) {('switch_on', 'power_on|0', <Location.PRECOND: 1>), ('take_image', 'power_avail|0', <Location.PRECOND: 1>)}",5,"(5) {'take_image', 'turn_to', 'calibrate', 'switch_off', 'switch_on'}","(5) {<Action 'switch_off' at 0x7fdd8b70a208>, <Action 'calibrate' at 0x7fdd905abb00>, <Action 'turn_to' at 0x7fdd8b70a4a8>, <Action 'switch_on' at 0x7fdd8b70a6d8>, <Action 'take_image' at 0x7fdd905ab4e0>}",(0) set(),"(2.0) {('switch_on', 'power_on|0', <Location.PRECOND: 1>), ('take_image', 'power_avail|0', <Location.PRECOND: 1>)}",0.78,0.96,41,6,1
domain_11_3,50,"(11) {('calibrate', 'power_avail|0', <Location.PRECOND: 1>), ('take_image', 'supports|2|3', <Location.PRECOND: 1>), ('take_image', 'have_image|1|3', <Location.PRECOND: 1>), ('switch_on', 'on_board|0|1', <Location.EFFECTS: 2>), ('switch_off', 'power_on|0', <Location.PRECOND: 1>), ('turn_to', 'power_avail|0', <Location.PRECOND: 1>), ('switch_on', 'power_on|0', <Location.EFFECTS: 2>), ('calibrate', 'pointing|0|2', <Location.PRECOND: 1>), ('take_image', 'on_board|2|0', <Location.PRECOND: 1>), ('turn_to', 'pointing|0|1', <Location.PRECOND: 1>), ('switch_off', 'power_avail|1', <Location.PRECOND: 1>)}","(3) {('switch_on', 'power_on|0', <Location.PRECOND: 1>), ('switch_on', 'on_board|0|1', <Location.PRECOND: 1>), ('take_image', 'on_board|2|0', <Location.PRECOND: 1>)}",(0) set(),"(8.0) {('calibrate', 'power_avail|0', <Location.PRECOND: 1>), ('take_image', 'supports|2|3', <Location.PRECOND: 1>), ('take_image', 'have_image|1|3', <Location.PRECOND: 1>), ('switch_off', 'power_on|0', <Location.PRECOND: 1>), ('turn_to', 'power_avail|0', <Location.PRECOND: 1>), ('calibrate', 'pointing|0|2', <Location.PRECOND: 1>), ('turn_to', 'pointing|0|1', <Location.PRECOND: 1>), ('switch_off', 'power_avail|1', <Location.PRECOND: 1>)}",5,"(5) {'take_image', 'turn_to', 'switch_on', 'switch_off', 'calibrate'}","(5) {<Action 'switch_off' at 0x7fdd8b70a208>, <Action 'calibrate' at 0x7fdd905abb00>, <Action 'turn_to' at 0x7fdd8b70a4a8>, <Action 'switch_on' at 0x7fdd8b70a6d8>, <Action 'take_image' at 0x7fdd905ab4e0>}",(0) set(),"(4.0) {('calibrate', 'power_avail|0', <Location.PRECOND: 1>), ('take_image', 'supports|2|3', <Location.PRECOND: 1>), ('take_image', 'have_image|1|3', <Location.PRECOND: 1>), ('switch_off', 'power_on|0', <Location.PRECOND: 1>), ('turn_to', 'power_avail|0', <Location.PRECOND: 1>), ('calibrate', 'pointing|0|2', <Location.PRECOND: 1>), ('turn_to', 'pointing|0|1', <Location.PRECOND: 1>), ('switch_off', 'power_avail|1', <Location.PRECOND: 1>)}",0.78,0.84,41,3,1
domain_11_4,50,"(11) {('switch_on', 'on_board|0|1', <Location.PRECOND: 1>), ('take_image', 'pointing|0|1', <Location.EFFECTS: 2>), ('switch_off', 'power_avail|1', <Location.EFFECTS: 2>), ('switch_off', 'calibrated|0', <Location.PRECOND: 1>), ('calibrate', 'pointing|0|2', <Location.EFFECTS: 2>), ('switch_on', 'power_on|0', <Location.EFFECTS: 2>), ('switch_on', 'power_on|0', <Location.PRECOND: 1>), ('turn_to', 'power_avail|0', <Location.EFFECTS: 2>), ('take_image', 'supports|2|3', <Location.EFFECTS: 2>), ('turn_to', 'pointing|0|1', <Location.PRECOND: 1>), ('calibrate', 'calibration_target|1|2', <Location.EFFECTS: 2>)}","(7) {('calibrate', 'calibration_target|1|2', <Location.PRECOND: 1>), ('take_image', 'pointing|0|1', <Location.PRECOND: 1>), ('take_image', 'supports|2|3', <Location.PRECOND: 1>), ('switch_off', 'calibrated|0', <Location.PRECOND: 1>), ('calibrate', 'pointing|0|2', <Location.PRECOND: 1>), ('switch_on', 'power_on|0', <Location.PRECOND: 1>), ('switch_off', 'power_avail|1', <Location.PRECOND: 1>)}",(0) set(),"(3.0) {('switch_on', 'on_board|0|1', <Location.PRECOND: 1>), ('turn_to', 'power_avail|0', <Location.EFFECTS: 2>), ('turn_to', 'pointing|0|1', <Location.PRECOND: 1>)}",5,"(5) {'take_image', 'turn_to', 'calibrate', 'switch_off', 'switch_on'}","(5) {<Action 'switch_off' at 0x7fdd8b70a208>, <Action 'calibrate' at 0x7fdd905abb00>, <Action 'turn_to' at 0x7fdd8b70a4a8>, <Action 'switch_on' at 0x7fdd8b70a6d8>, <Action 'take_image' at 0x7fdd905ab4e0>}",(0) set(),"(2.0) {('switch_on', 'on_board|0|1', <Location.PRECOND: 1>), ('turn_to', 'power_avail|0', <Location.EFFECTS: 2>), ('turn_to', 'pointing|0|1', <Location.PRECOND: 1>)}",0.78,0.94,41,7,1
domain_11_5,50,"(11) {('take_image', 'power_avail|0', <Location.EFFECTS: 2>), ('turn_to', 'pointing|0|2', <Location.EFFECTS: 2>), ('switch_off', 'on_board|0|1', <Location.PRECOND: 1>), ('take_image', 'calibrated|2', <Location.EFFECTS: 2>), ('switch_on', 'power_avail|1', <Location.EFFECTS: 2>), ('turn_to', 'pointing|0|1', <Location.EFFECTS: 2>), ('calibrate', 'power_on|1', <Location.PRECOND: 1>), ('take_image', 'power_avail|0', <Location.PRECOND: 1>), ('take_image', 'supports|2|3', <Location.EFFECTS: 2>), ('calibrate', 'calibration_target|1|2', <Location.EFFECTS: 2>), ('switch_off', 'power_avail|1', <Location.PRECOND: 1>)}","(8) {('calibrate', 'calibration_target|1|2', <Location.PRECOND: 1>), ('take_image', 'supports|2|3', <Location.PRECOND: 1>), ('take_image', 'calibrated|2', <Location.PRECOND: 1>), ('switch_off', 'on_board|0|1', <Location.PRECOND: 1>), ('switch_on', 'power_avail|1', <Location.PRECOND: 1>), ('calibrate', 'power_on|1', <Location.PRECOND: 1>), ('turn_to', 'pointing|0|2', <Location.PRECOND: 1>), ('turn_to', 'pointing|0|1', <Location.PRECOND: 1>)}",(0) set(),"(3.0) {('take_image', 'power_avail|0', <Location.PRECOND: 1>), ('take_image', 'power_avail|0', <Location.EFFECTS: 2>), ('switch_off', 'power_avail|1', <Location.PRECOND: 1>)}",5,"(5) {'take_image', 'turn_to', 'calibrate', 'switch_off', 'switch_on'}","(5) {<Action 'switch_off' at 0x7fdd8b70a208>, <Action 'calibrate' at 0x7fdd905abb00>, <Action 'turn_to' at 0x7fdd8b70a4a8>, <Action 'switch_on' at 0x7fdd8b70a6d8>, <Action 'take_image' at 0x7fdd905ab4e0>}",(0) set(),"(2.0) {('take_image', 'power_avail|0', <Location.PRECOND: 1>), ('take_image', 'power_avail|0', <Location.EFFECTS: 2>), ('switch_off', 'power_avail|1', <Location.PRECOND: 1>)}",0.78,0.94,41,8,1
domain_13_0,50,"(13) {('take_image', 'on_board|2|0', <Location.EFFECTS: 2>), ('take_image', 'calibration_target|2|1', <Location.PRECOND: 1>), ('take_image', 'calibration_target|2|1', <Location.EFFECTS: 2>), ('take_image', 'power_on|2', <Location.PRECOND: 1>), ('switch_off', 'power_on|0', <Location.PRECOND: 1>), ('switch_off', 'calibrated|0', <Location.PRECOND: 1>), ('calibrate', 'power_on|1', <Location.EFFECTS: 2>), ('calibrate', 'calibrated|1', <Location.EFFECTS: 2>), ('switch_on', 'power_avail|1', <Location.EFFECTS: 2>), ('turn_to', 'pointing|0|1', <Location.EFFECTS: 2>), ('switch_off', 'on_board|0|1', <Location.EFFECTS: 2>), ('switch_on', 'power_on|0', <Location.PRECOND: 1>), ('take_image', 'supports|2|3', <Location.EFFECTS: 2>)}","(9) {('take_image', 'supports|2|3', <Location.PRECOND: 1>), ('take_image', 'power_on|2', <Location.PRECOND: 1>), ('calibrate', 'calibrated|1', <Location.PRECOND: 1>), ('switch_off', 'calibrated|0', <Location.PRECOND: 1>), ('switch_off', 'on_board|0|1', <Location.PRECOND: 1>), ('switch_on', 'power_avail|1', <Location.PRECOND: 1>), ('calibrate', 'power_on|1', <Location.PRECOND: 1>), ('take_image', 'on_board|2|0', <Location.PRECOND: 1>), ('turn_to', 'pointing|0|1', <Location.PRECOND: 1>)}",(0) set(),"(4.0) {('switch_on', 'power_on|0', <Location.PRECOND: 1>), ('switch_off', 'power_on|0', <Location.PRECOND: 1>), ('take_image', 'calibration_target|2|1', <Location.PRECOND: 1>), ('take_image', 'calibration_target|2|1', <Location.EFFECTS: 2>)}",5,"(5) {'take_image', 'turn_to', 'switch_on', 'switch_off', 'calibrate'}","(5) {<Action 'switch_off' at 0x7fdd8b70a208>, <Action 'calibrate' at 0x7fdd905abb00>, <Action 'turn_to' at 0x7fdd8b70a4a8>, <Action 'switch_on' at 0x7fdd8b70a6d8>, <Action 'take_image' at 0x7fdd905ab4e0>}",(0) set(),"(3.0) {('switch_on', 'power_on|0', <Location.PRECOND: 1>), ('switch_off', 'power_on|0', <Location.PRECOND: 1>), ('take_image', 'calibration_target|2|1', <Location.PRECOND: 1>), ('take_image', 'calibration_target|2|1', <Location.EFFECTS: 2>)}",0.74,0.92,41,9,1
